DATE,T2M_MAX,YEAR,HEATWAVE,CITY,POPULATION
20-09-2003,29.99,2003,False,Kolkata,4557639
21-09-2003,30.57,2003,False,Kolkata,4557639
22-09-2003,30.45,2003,False,Kolkata,4557639
23-09-2003,31.24,2003,False,Kolkata,4557639
24-09-2003,29.44,2003,False,Kolkata,4557639
25-09-2003,30.23,2003,False,Kolkata,4557639
26-09-2003,29.1,2003,False,Kolkata,4557639
27-09-2003,28.66,2003,False,Kolkata,4557639
28-09-2003,29.45,2003,False,Kolkata,4557639
29-09-2003,29.62,2003,False,Kolkata,4557639
30-09-2003,31.61,2003,False,Kolkata,4557639
01-10-2003,31.43,2003,False,Kolkata,4557639
02-10-2003,31.13,2003,False,Kolkata,4557639
03-10-2003,29.81,2003,False,Kolkata,4557639
04-10-2003,29.09,2003,False,Kolkata,4557639
05-10-2003,28.82,2003,False,Kolkata,4557639
06-10-2003,28.2,2003,False,Kolkata,4557639
07-10-2003,27.59,2003,False,Kolkata,4557639
08-10-2003,28.12,2003,False,Kolkata,4557639
09-10-2003,29.29,2003,False,Kolkata,4557639
10-10-2003,30.14,2003,False,Kolkata,4557639
11-10-2003,30.4,2003,False,Kolkata,4557639
